"","model_id","energy_score","brier_score_point","brier_score_dist","n","interval_coverage_50","interval_coverage_90","target_date"
"619","Hub-baseline",1.72234252484566,0.351737636392905,0.364218083795987,141,0.926903941829315,0.977803291236127,2025-01-23
"620","LANL-CovTransformer",NA,0.528131662369919,NA,127,NA,NA,2025-01-23
"621","UGA-multicast",2.23017014832305,0.366948345361259,0.372199267416501,141,0.913126674320704,0.951396861844623,2025-01-23
"622","UMass-HMLR",1.78542881574508,0.368691274318697,0.377958330858071,130,0.910263299301451,0.975282106394412,2025-01-23
"623","CADPH-CATaLog",NA,0.366812082475116,NA,6,NA,NA,2025-01-24
"624","Hub-baseline",1.71554488354473,0.361666294770043,0.373993889166708,135,0.933458646616541,0.973308270676692,2025-01-24
"625","LANL-CovTransformer",NA,0.520678244224184,NA,117,NA,NA,2025-01-24
"626","UGA-multicast",1.95138947584035,0.387050617777776,0.393971016422498,135,0.924436090225564,0.96203007518797,2025-01-24
"627","UMass-HMLR",1.53192540395438,0.357013079266963,0.366762202551972,124,0.914046121593291,0.981132075471698,2025-01-24
"628","CADPH-CATaLog",NA,0.342760579884896,NA,6,NA,NA,2025-01-25
"629","Hub-baseline",1.33129940047191,0.392015211773077,0.402035928370158,131,0.953496503496504,0.982517482517482,2025-01-25
"630","LANL-CovTransformer",NA,0.508425991934384,NA,120,NA,NA,2025-01-25
"631","UGA-multicast",1.75403227543808,0.455739927741872,0.460643268631221,131,0.938111888111888,0.967832167832168,2025-01-25
"632","UMass-HMLR",1.41527860804698,0.390604726750559,0.401577243278041,120,0.945185891325071,0.983317445185891,2025-01-25
"633","CADPH-CATaLog",NA,0.373580480351619,NA,6,NA,NA,2025-01-26
"634","Hub-baseline",1.47928867526776,0.383671038619509,0.387192701323936,96,0.961034231609614,0.98761835396941,2025-01-26
"635","LANL-CovTransformer",NA,0.51836097619112,NA,90,NA,NA,2025-01-26
"636","UGA-multicast",2.21169913186898,0.444953437047034,0.4504140950083,96,0.941369264384559,0.969045884923525,2025-01-26
"637","UMass-HMLR",1.55462404563614,0.394442256773834,0.404515112629959,92,0.941292550567341,0.986186482486433,2025-01-26
"638","CADPH-CATaLog",NA,0.368393156387026,NA,6,NA,NA,2025-01-27
"639","Hub-baseline",1.72261346985968,0.387403697275797,0.391288245340938,150,0.916284403669725,0.982798165137615,2025-01-27
"640","LANL-CovTransformer",NA,0.5275995333455,NA,123,NA,NA,2025-01-27
"641","UGA-multicast",2.47359207071061,0.47192116216115,0.477995128787604,150,0.896024464831804,0.948394495412844,2025-01-27
"642","UMass-HMLR",1.82383691195469,0.383292902671209,0.390992305469088,127,0.911439114391144,0.973642593568793,2025-01-27
"643","CADPH-CATaLog",NA,0.386548406015792,NA,6,NA,NA,2025-01-28
"644","Hub-baseline",1.52807238689102,0.412281799009548,0.416356694595563,142,0.919970082273747,0.978309648466717,2025-01-28
"645","LANL-CovTransformer",NA,0.546590524531058,NA,128,NA,NA,2025-01-28
"646","UGA-multicast",1.98641059378525,0.483428347528931,0.489140361717684,142,0.901271503365744,0.954001495886313,2025-01-28
"647","UMass-HMLR",1.78286270171948,0.413803263151587,0.424895551869696,127,0.89462915601023,0.971867007672634,2025-01-28
"648","CADPH-CATaLog",NA,0.369520089192095,NA,5,NA,NA,2025-01-29
"649","Hub-baseline",1.458862433251,0.396415518105443,0.401174495832462,143,0.941544117647059,0.980147058823529,2025-01-29
"650","LANL-CovTransformer",NA,0.523499374177844,NA,126,NA,NA,2025-01-29
"651","UGA-multicast",1.9410142421978,0.422557728262881,0.428559047015364,143,0.914338235294118,0.958455882352941,2025-01-29
"652","UMass-HMLR",1.64834299754182,0.405289830160234,0.416295595806712,134,0.918040979510245,0.975512243878061,2025-01-29
"653","CADPH-CATaLog",NA,0.366476760660538,NA,5,NA,NA,2025-01-30
"654","Hub-baseline",1.71430586624368,0.400157616073519,0.405099221413267,120,0.939228529839884,0.97962154294032,2025-01-30
"655","LANL-CovTransformer",NA,0.520064822241887,NA,106,NA,NA,2025-01-30
"656","UGA-multicast",2.39071843947078,0.419791044038163,0.424501813226695,120,0.924308588064047,0.958151382823872,2025-01-30
"657","UMass-HMLR",1.58506050597626,0.399161611990198,0.41010173812674,111,0.925086249383933,0.980778708723509,2025-01-30
"658","CADPH-CATaLog",NA,0.384398537881102,NA,6,NA,NA,2025-01-31
"659","Hub-baseline",1.4860214557381,0.370889278022794,0.376767519062841,134,0.938993935069568,0.985372814841242,2025-01-31
"660","LANL-CovTransformer",NA,0.487759857531455,NA,115,NA,NA,2025-01-31
"661","UGA-multicast",2.24487421633198,0.390617394252377,0.396026487563857,134,0.923296468069925,0.963610417409918,2025-01-31
"662","UMass-HMLR",1.76350208135225,0.390737833647972,0.401638382079578,125,0.912188099808061,0.98320537428023,2025-01-31
"663","CADPH-CATaLog",NA,0.380195624480955,NA,6,NA,NA,2025-02-01
"664","Hub-baseline",1.48256579578512,0.372054557384264,0.378335107203961,124,0.949134581419993,0.985517484987637,2025-02-01
"665","LANL-CovTransformer",NA,0.478361153914122,NA,109,NA,NA,2025-02-01
"666","UGA-multicast",1.91940154430319,0.399924015151671,0.405248445533906,124,0.93006004945249,0.966796185093607,2025-02-01
"667","UMass-HMLR",1.67713774089063,0.367898391214742,0.378268353938596,118,0.925189393939394,0.980587121212121,2025-02-01
"668","CADPH-CATaLog",NA,0.374569015881983,NA,6,NA,NA,2025-02-02
"669","Hub-baseline",1.83219830187274,0.367448810621323,0.372433618642968,98,0.949675943576058,0.986656500190621,2025-02-02
"670","LANL-CovTransformer",NA,0.467616697770567,NA,95,NA,NA,2025-02-02
"671","UGA-multicast",2.10125672917385,0.379870449750075,0.38426859691451,98,0.943576057948913,0.975981700343119,2025-02-02
"672","UMass-HMLR",1.74210968570928,0.370101874159189,0.377899132697595,96,0.940283400809717,0.984817813765182,2025-02-02
"673","CADPH-CATaLog",NA,0.383062697996503,NA,4,NA,NA,2025-02-03
"674","Hub-baseline",1.6244719699735,0.354047562981047,0.360309283330502,168,0.918467183041174,0.977170811251529,2025-02-03
"675","LANL-CovTransformer",NA,0.485537134328621,NA,135,NA,NA,2025-02-03
"676","UGA-multicast",2.08554187811997,0.391724104884417,0.399786403603344,168,0.895230330207909,0.951080309824704,2025-02-03
"677","UMass-HMLR",1.74658535795545,0.362383282562679,0.375393831282312,152,0.89366391184573,0.98236914600551,2025-02-03
"678","CADPH-CATaLog",NA,0.391055655234122,NA,4,NA,NA,2025-02-04
"679","Hub-baseline",2.09052978851972,0.401444376843201,0.407515649382963,137,0.907741676694745,0.972723626153229,2025-02-04
"680","LANL-CovTransformer",NA,0.503325001727659,NA,118,NA,NA,2025-02-04
"681","UGA-multicast",2.44066188900873,0.416004964967169,0.423104865709961,137,0.898114721219414,0.952266345768151,2025-02-04
"682","UMass-HMLR",2.38642560111136,0.405329353902651,0.420066704899594,131,0.873239436619718,0.967497291440953,2025-02-04
"683","CADPH-CATaLog",NA,0.379453879256978,NA,4,NA,NA,2025-02-05
"684","Hub-baseline",1.80228463484568,0.3863196285074,0.393404729348368,139,0.922381930184805,0.97741273100616,2025-02-05
"685","LANL-CovTransformer",NA,0.55449864770624,NA,108,NA,NA,2025-02-05
"686","UGA-multicast",2.38995092436716,0.43697928327162,0.445484440733145,139,0.892402464065708,0.943737166324435,2025-02-05
"687","UMass-HMLR",2.03631679093735,0.410463840463382,0.426436146199623,133,0.887024608501119,0.96923937360179,2025-02-05
"688","CADPH-CATaLog",NA,0.346377508121501,NA,6,NA,NA,2025-02-06
"689","Hub-baseline",1.8458839970494,0.407895708415974,0.414493185604896,136,0.911032028469751,0.972716488730724,2025-02-06
"690","LANL-CovTransformer",NA,0.540098584209158,NA,115,NA,NA,2025-02-06
"691","UGA-multicast",2.29054087041827,0.45089292102297,0.458199052555059,136,0.892447607750099,0.947410043495453,2025-02-06
"692","UMass-HMLR",1.99986326175895,0.413782037650562,0.42860895457304,128,0.87778958554729,0.971307120085016,2025-02-06
"693","CADPH-CATaLog",NA,0.361516436181,NA,6,NA,NA,2025-02-07
"694","Hub-baseline",1.97288450174596,0.374392706246437,0.382501901772033,115,0.927428794381584,0.981662114709325,2025-02-07
"695","LANL-CovTransformer",NA,0.532769501819284,NA,104,NA,NA,2025-02-07
"696","UGA-multicast",2.52175252600254,0.421017843294048,0.427954865874976,115,0.923527116660164,0.95942255169723,2025-02-07
"697","UMass-HMLR",1.75287386427591,0.397301848150682,0.411794719868359,109,0.920146137787056,0.984864300626305,2025-02-07
"698","CADPH-CATaLog",NA,0.396808711465824,NA,6,NA,NA,2025-02-08
"699","Hub-baseline",1.62382895149988,0.349992949453496,0.358276118195965,90,0.956810631229236,0.988187523071244,2025-02-08
"700","LANL-CovTransformer",NA,0.485484481227899,NA,87,NA,NA,2025-02-08
"701","UGA-multicast",2.26193319998016,0.343058175676421,0.347185741875089,90,0.949427833148763,0.970837947582134,2025-02-08
"702","UMass-HMLR",1.92335928164089,0.36393611148535,0.376069062209182,85,0.944713870029098,0.985935984481086,2025-02-08
"703","CADPH-CATaLog",NA,0.358522900789745,NA,3,NA,NA,2025-02-09
"704","Hub-baseline",1.61350779107481,0.387795988945683,0.390548580640214,83,0.955146175410493,0.987985582699239,2025-02-09
"705","LANL-CovTransformer",NA,0.494897770376979,NA,74,NA,NA,2025-02-09
"706","UGA-multicast",1.46924160666816,0.37640135509437,0.384433297009251,83,0.961153384060873,0.987585102122547,2025-02-09
"707","UMass-HMLR",1.23407949250039,0.364215971546384,0.3793404188924,80,0.958911145351823,0.99537750385208,2025-02-09
"708","CADPH-CATaLog",NA,0.380425900676419,NA,5,NA,NA,2025-02-10
"709","Hub-baseline",1.8177715264512,0.373161339946562,0.376321765762352,115,0.931019522776573,0.974403470715835,2025-02-10
"710","LANL-CovTransformer",NA,0.460492213095785,NA,101,NA,NA,2025-02-10
"711","UGA-multicast",1.91387494518334,0.3485026348588,0.355686178821193,115,0.931887201735358,0.979175704989154,2025-02-10
"712","UMass-HMLR",1.68551165760019,0.352784470913516,0.368905082964473,113,0.92022792022792,0.98974358974359,2025-02-10
"713","CADPH-CATaLog",NA,0.388455969163568,NA,6,NA,NA,2025-02-11
"714","Hub-baseline",1.68536390486652,0.410839035574951,0.412451565755832,143,0.912790697674419,0.970514950166113,2025-02-11
"715","LANL-CovTransformer",NA,0.50146512416151,NA,119,NA,NA,2025-02-11
"716","UGA-multicast",1.60313147783025,0.411182358069655,0.419348420851195,143,0.90531561461794,0.96843853820598,2025-02-11
"717","UMass-HMLR",1.65274942240432,0.403312410759628,0.421964532331629,132,0.898815931108719,0.981162540365985,2025-02-11
"718","CADPH-CATaLog",NA,0.358349778728685,NA,5,NA,NA,2025-02-12
"719","Hub-baseline",1.74780125621809,0.390420868939163,0.392395074240215,134,0.938758734073161,0.975750102753802,2025-02-12
"720","LANL-CovTransformer",NA,0.529164139143103,NA,117,NA,NA,2025-02-12
"721","UGA-multicast",1.80421541727803,0.415399398313569,0.422999680579732,134,0.931771475544595,0.974928072338677,2025-02-12
"722","UMass-HMLR",1.58776058779523,0.388396341746956,0.40923874397999,127,0.932023366967605,0.978226234731811,2025-02-12
"723","CADPH-CATaLog",NA,0.375376892750965,NA,5,NA,NA,2025-02-13
"724","Hub-baseline",1.49095700137822,0.381968232339711,0.386072086466895,128,0.942081814499797,0.977723774807614,2025-02-13
"725","LANL-CovTransformer",NA,0.497172620948406,NA,107,NA,NA,2025-02-13
"726","UGA-multicast",1.7196479378443,0.38900756566545,0.396975477915434,128,0.927095990279465,0.966788173349534,2025-02-13
"727","UMass-HMLR",1.61570383504806,0.359753098890894,0.37824477054057,124,0.924439812402293,0.983324648254299,2025-02-13
"728","CADPH-CATaLog",NA,0.357222426950233,NA,5,NA,NA,2025-02-14
"729","Hub-baseline",1.7313291401997,0.401701462068036,0.405288766809485,135,0.927839116719243,0.972397476340694,2025-02-14
"730","LANL-CovTransformer",NA,0.517182309960845,NA,117,NA,NA,2025-02-14
"731","UGA-multicast",1.73743700289689,0.388938505584379,0.397184786235047,135,0.931388012618297,0.975552050473186,2025-02-14
"732","UMass-HMLR",1.48388901671069,0.387866586067082,0.40688186824796,135,0.921450151057402,0.980866062437059,2025-02-14
"733","CADPH-CATaLog",NA,0.346152902181809,NA,6,NA,NA,2025-02-15
"734","Hub-baseline",1.84337789312031,0.374447861477473,0.376566597852568,91,0.947151424287856,0.977136431784108,2025-02-15
"735","LANL-CovTransformer",NA,0.488238857240159,NA,88,NA,NA,2025-02-15
"736","UGA-multicast",1.88711925963491,0.372476550983015,0.377166797666862,91,0.945652173913043,0.976761619190405,2025-02-15
"737","UMass-HMLR",1.77134220599846,0.380416721282279,0.398062899857935,91,0.930122757318225,0.986779981114259,2025-02-15
"738","CADPH-CATaLog",NA,0.348858074879553,NA,4,NA,NA,2025-02-16
"739","Hub-baseline",1.43041122025583,0.375996731121589,0.378789625764339,87,0.960063266113088,0.986951364175564,2025-02-16
"740","LANL-CovTransformer",NA,0.442900638774652,NA,83,NA,NA,2025-02-16
"741","UGA-multicast",1.39167988981245,0.369561747913278,0.374873187270902,87,0.958086200079083,0.987346777382365,2025-02-16
"742","UMass-HMLR",1.30778930044824,0.380108954028469,0.39496256793266,87,0.952993567540821,0.99208312716477,2025-02-16
"743","CADPH-CATaLog",NA,0.3959349204965,NA,4,NA,NA,2025-02-17
"744","Hub-baseline",1.70922835764265,0.405767022539903,0.409683663550513,149,0.914310197086547,0.96872322193659,2025-02-17
"745","LANL-CovTransformer",NA,0.461431050292868,NA,124,NA,NA,2025-02-17
"746","UGA-multicast",1.39911318388668,0.396146275374801,0.403727516189675,149,0.919880034275921,0.973007712082262,2025-02-17
"747","UMass-HMLR",1.44314837904833,0.386288544258565,0.406312068501538,143,0.914567360350493,0.985761226725082,2025-02-17
"748","CADPH-CATaLog",NA,0.379969024111387,NA,4,NA,NA,2025-02-18
"749","Hub-baseline",1.75510897230704,0.413616753675097,0.417485178199502,126,0.922281934683754,0.976023150062009,2025-02-18
"750","LANL-CovTransformer",NA,0.509369143231846,NA,109,NA,NA,2025-02-18
"751","UGA-multicast",1.8925362354692,0.410884665968752,0.418475553143916,126,0.919801570897065,0.96692848284415,2025-02-18
"752","UMass-HMLR",1.73700062086543,0.407256332091876,0.425095278355998,125,0.912611198325484,0.978021978021978,2025-02-18
"753","CADPH-CATaLog",NA,0.360450731078482,NA,4,NA,NA,2025-02-19
"754","Hub-baseline",2.09580323694183,0.454127170892397,0.459209413035473,109,0.933306055646481,0.972585924713584,2025-02-19
"755","LANL-CovTransformer",NA,0.498760969133985,NA,98,NA,NA,2025-02-19
"756","UGA-multicast",2.21958947862486,0.45953862803719,0.465941980892882,109,0.924713584288052,0.963584288052373,2025-02-19
"757","UMass-HMLR",1.6886994866397,0.429236042430192,0.445247981631458,107,0.922520661157025,0.982438016528926,2025-02-19
"758","CADPH-CATaLog",NA,0.368927543961019,NA,4,NA,NA,2025-02-20
"759","Hub-baseline",1.72917969161725,0.406208104348674,0.409894966316188,136,0.9158953722334,0.968209255533199,2025-02-20
"760","LANL-CovTransformer",NA,0.529380279645419,NA,127,NA,NA,2025-02-20
"761","UGA-multicast",2.00590252391746,0.442811611399465,0.44952415107504,136,0.895774647887324,0.960160965794769,2025-02-20
"762","UMass-HMLR",1.77361890608476,0.415842214595177,0.433625677924722,132,0.90288315629742,0.976732422862924,2025-02-20
"763","CADPH-CATaLog",NA,0.392754844149198,NA,4,NA,NA,2025-02-21
"764","Hub-baseline",1.69316695120345,0.381318672004819,0.386582692892939,117,0.921455146754857,0.97147581645308,2025-02-21
"765","LANL-CovTransformer",NA,0.484758019678709,NA,106,NA,NA,2025-02-21
"766","UGA-multicast",1.63180455090078,0.371470388827827,0.379323958578433,117,0.930963207937164,0.969408846630839,2025-02-21
"767","UMass-HMLR",1.57412009168959,0.374332047644938,0.395113902030968,117,0.906855049712193,0.985347985347985,2025-02-21
"768","CADPH-CATaLog",NA,0.392629946933028,NA,6,NA,NA,2025-02-22
"769","Hub-baseline",1.64438372976993,0.407251929490088,0.411983226585717,97,0.939905734485467,0.97643362136685,2025-02-22
"770","LANL-CovTransformer",NA,0.446927583845771,NA,93,NA,NA,2025-02-22
"771","UGA-multicast",1.56982174103789,0.389574271420994,0.394685245204459,97,0.952081696779262,0.977611940298508,2025-02-22
"772","UMass-HMLR",1.45234632813865,0.391545105542136,0.412583156298325,97,0.937684003925417,0.989205103042198,2025-02-22
"773","CADPH-CATaLog",NA,0.366183158887492,NA,6,NA,NA,2025-02-23
"774","Hub-baseline",1.21563872488983,0.366936181695879,0.370746404974577,93,0.95624468988955,0.985131690739167,2025-02-23
"775","LANL-CovTransformer",NA,0.414187605629644,NA,80,NA,NA,2025-02-23
"776","UGA-multicast",1.08561184314689,0.337368757021946,0.344526723037432,93,0.96304163126593,0.986406117247239,2025-02-23
"777","UMass-HMLR",1.16470865040946,0.337731772273359,0.3554103305019,91,0.955742887249737,0.98577449947313,2025-02-23
"778","CADPH-CATaLog",NA,0.389759041529371,NA,3,NA,NA,2025-02-24
"779","Hub-baseline",1.78601284400929,0.409768472919031,0.414956291061973,121,0.906326630701324,0.964688572829819,2025-02-24
"780","LANL-CovTransformer",NA,0.465428032179323,NA,99,NA,NA,2025-02-24
"781","UGA-multicast",1.63675427045897,0.425152003155215,0.433450537673407,121,0.921039725355566,0.96272682687592,2025-02-24
"782","UMass-HMLR",1.47579184910006,0.397531124594591,0.421483004516643,119,0.907770056854075,0.980416929879975,2025-02-24
"783","CADPH-CATaLog",NA,0.362729674901671,NA,6,NA,NA,2025-02-25
"784","Hub-baseline",1.80044327913498,0.369097257748062,0.372037769794514,124,0.921825576140985,0.978761861726164,2025-02-25
"785","LANL-CovTransformer",NA,0.504403944552214,NA,113,NA,NA,2025-02-25
"786","UGA-multicast",2.01048582154152,0.380307492437613,0.38701230758976,124,0.926344328965206,0.976050610031631,2025-02-25
"787","UMass-HMLR",1.68408754266694,0.371132694904936,0.393533875889481,121,0.915062287655719,0.984144960362401,2025-02-25
"788","CADPH-CATaLog",NA,0.363014732185568,NA,3,NA,NA,2025-02-26
"789","Hub-baseline",1.77626259428886,0.440276338406771,0.44660872520936,117,0.904408352668214,0.961948955916473,2025-02-26
"790","LANL-CovTransformer",NA,0.460494262312188,NA,103,NA,NA,2025-02-26
"791","UGA-multicast",1.69287293959621,0.424440833078073,0.431753037248493,117,0.916937354988399,0.968909512761021,2025-02-26
"792","UMass-HMLR",1.39729384004262,0.402192826874285,0.426339884329547,117,0.912889935256033,0.986462625073573,2025-02-26
"793","CADPH-CATaLog",NA,0.339334963649551,NA,6,NA,NA,2025-02-27
"794","Hub-baseline",1.889896530527,0.371774268421186,0.376677272931726,113,0.925774134790528,0.973588342440802,2025-02-27
"795","LANL-CovTransformer",NA,0.466974255789079,NA,97,NA,NA,2025-02-27
"796","UGA-multicast",1.897470007746,0.402807362944729,0.411085960735048,113,0.92896174863388,0.970856102003643,2025-02-27
"797","UMass-HMLR",1.50222852172371,0.370413334636482,0.395577357173995,111,0.92816091954023,0.987931034482759,2025-02-27
"798","CADPH-CATaLog",NA,0.394423067705442,NA,4,NA,NA,2025-02-28
"799","Hub-baseline",1.63341362209433,0.411474199999991,0.416398832526256,105,0.931210191082803,0.969851380042463,2025-02-28
"800","LANL-CovTransformer",NA,0.45727661095492,NA,98,NA,NA,2025-02-28
"801","UGA-multicast",1.72685019711116,0.383980123423535,0.391050951119827,105,0.93375796178344,0.9723991507431,2025-02-28
"802","UMass-HMLR",1.57476923623335,0.391947659134261,0.414322844246941,103,0.926624737945493,0.981656184486373,2025-02-28
"803","CADPH-CATaLog",NA,0.38362120394867,NA,4,NA,NA,2025-03-01
"804","Hub-baseline",1.32679186174473,0.427982488478469,0.432488743067182,81,0.959320695102686,0.985387045813586,2025-03-01
"805","LANL-CovTransformer",NA,0.441763293039515,NA,77,NA,NA,2025-03-01
"806","UGA-multicast",1.4324483229355,0.421261059336945,0.426487431312265,81,0.958135860979463,0.989336492890995,2025-03-01
"807","UMass-HMLR",1.3075299437177,0.402216723935003,0.420785446956229,81,0.951348747591522,0.995183044315992,2025-03-01
"808","CADPH-CATaLog",NA,0.391312893855632,NA,6,NA,NA,2025-03-02
"809","CADPH-CATaMaran",NA,0.39466966843793,NA,1,NA,NA,2025-03-02
"810","Hub-baseline",1.27924818955846,0.395793248617324,0.398275818675345,80,0.960359624029424,0.985288107887209,2025-03-02
"811","LANL-CovTransformer",NA,0.430379154632255,NA,75,NA,NA,2025-03-02
"812","UGA-multicast",1.28544096194492,0.374898319934028,0.381787999859064,80,0.960359624029424,0.986514098896608,2025-03-02
"813","UMass-HMLR",1.18835494967419,0.378384409002635,0.395691015839867,80,0.956500724987917,0.988883518608023,2025-03-02
"814","CADPH-CATaLog",NA,0.379188607927545,NA,3,NA,NA,2025-03-03
"815","Hub-baseline",1.77603190649574,0.399577542336786,0.402994489769618,119,0.908872901678657,0.969784172661871,2025-03-03
"816","LANL-CovTransformer",NA,0.418102367712076,NA,102,NA,NA,2025-03-03
"817","UGA-multicast",1.65554165295977,0.367259180764066,0.376809519767904,119,0.919424460431655,0.968345323741007,2025-03-03
"818","UMass-HMLR",1.60806659187514,0.352153302174742,0.373030195075587,113,0.917984768599883,0.983596953719977,2025-03-03
"819","CADPH-CATaLog",NA,0.367418578421721,NA,6,NA,NA,2025-03-04
"820","CADPH-CATaMaran",NA,0.368183686297691,NA,1,NA,NA,2025-03-04
"821","Hub-baseline",1.60770641436022,0.397186313509794,0.399949356648311,103,0.938053097345133,0.980973451327434,2025-03-04
"822","LANL-CovTransformer",NA,0.518828746572859,NA,91,NA,NA,2025-03-04
"823","UGA-multicast",1.49574460900705,0.397894476022945,0.406024463063794,103,0.943805309734513,0.975663716814159,2025-03-04
"824","UMass-HMLR",1.49820948099212,0.402081704650223,0.42107878632069,101,0.935706695005313,0.982465462274176,2025-03-04
"825","CADPH-CATaLog",NA,0.400871684792636,NA,5,NA,NA,2025-03-05
"826","Hub-baseline",1.79712361303016,0.358664509244759,0.361129674372255,94,0.950770547945205,0.981164383561644,2025-03-05
"827","LANL-CovTransformer",NA,0.513029018762653,NA,79,NA,NA,2025-03-05
"828","UGA-multicast",1.57821830034525,0.360300926648897,0.368805641095774,94,0.958047945205479,0.982876712328767,2025-03-05
"829","UMass-HMLR",1.45494954538971,0.372415225425481,0.388640255606225,92,0.954034729315628,0.987231869254341,2025-03-05
"830","CADPH-CATaLog",NA,0.376292872454215,NA,6,NA,NA,2025-03-06
"831","CADPH-CATaMaran",NA,0.376636238334019,NA,1,NA,NA,2025-03-06
"832","Hub-baseline",1.72561153134098,0.356861081971286,0.359956306575064,101,0.943717277486911,0.979930191972077,2025-03-06
"833","LANL-CovTransformer",NA,0.455667530362137,NA,95,NA,NA,2025-03-06
"834","UGA-multicast",1.68049150776777,0.35050128881185,0.357007936762583,101,0.941972076788831,0.978184991273996,2025-03-06
"835","UMass-HMLR",1.64400185297936,0.354385881877974,0.365154464228381,101,0.932079414838036,0.982758620689655,2025-03-06
"836","CADPH-CATaLog",NA,0.380091800994127,NA,6,NA,NA,2025-03-07
"837","CADPH-CATaMaran",NA,0.373801866540193,NA,1,NA,NA,2025-03-07
"838","Hub-baseline",1.61098667047013,0.349834996256874,0.352828824343853,107,0.941126997476871,0.981917577796468,2025-03-07
"839","LANL-CovTransformer",NA,0.479772962576198,NA,100,NA,NA,2025-03-07
"840","UGA-multicast",1.66416204015839,0.352756387171464,0.359894782783386,107,0.941547518923465,0.976030277544155,2025-03-07
"841","UMass-HMLR",1.46180664070722,0.353284769989015,0.371312812139925,105,0.9375,0.986,2025-03-07
"842","CADPH-CATaLog",NA,0.346913021808392,NA,6,NA,NA,2025-03-08
"843","CADPH-CATaMaran",NA,0.3297673138734,NA,1,NA,NA,2025-03-08
"844","Hub-baseline",1.25434476401791,0.362761720060704,0.365654179014062,92,0.95928338762215,0.983306188925081,2025-03-08
"845","LANL-CovTransformer",NA,0.489427734308814,NA,87,NA,NA,2025-03-08
"846","UGA-multicast",1.15802054508941,0.358823773152493,0.365784829540195,92,0.957654723127036,0.986970684039088,2025-03-08
"847","UMass-HMLR",1.03788824930839,0.367512297024571,0.377970600459701,92,0.954764196342637,0.992300288739172,2025-03-08
"848","CADPH-CATaLog",NA,0.355714516905305,NA,5,NA,NA,2025-03-09
"849","CADPH-CATaMaran",NA,0.357680886995448,NA,1,NA,NA,2025-03-09
"850","Hub-baseline",1.01065153181749,0.3401208641168,0.340409056159404,92,0.968312757201646,0.994650205761317,2025-03-09
"851","LANL-CovTransformer",NA,0.416871185029458,NA,90,NA,NA,2025-03-09
"852","UGA-multicast",0.992032479828476,0.323687880405022,0.32827003909762,92,0.970781893004115,0.995061728395062,2025-03-09
"853","UMass-HMLR",1.02850142228662,0.330685959981837,0.341242515230687,92,0.966343937298294,0.997233748271093,2025-03-09
"854","CADPH-CATaLog",NA,0.36885044584611,NA,5,NA,NA,2025-03-10
"855","CADPH-CATaMaran",NA,0.369617878747559,NA,1,NA,NA,2025-03-10
"856","Hub-baseline",1.66304158725801,0.397046692025436,0.398619110708059,101,0.934115523465704,0.981046931407942,2025-03-10
"857","LANL-CovTransformer",NA,0.435056774551344,NA,88,NA,NA,2025-03-10
"858","UGA-multicast",1.68463816586068,0.394354464285222,0.404407377291787,101,0.941335740072202,0.97427797833935,2025-03-10
"859","UMass-HMLR",1.51409043313458,0.385138540317058,0.405467938117971,101,0.939641943734015,0.983120204603581,2025-03-10
"860","CADPH-CATaLog",NA,0.368349331206605,NA,4,NA,NA,2025-03-11
"861","Hub-baseline",1.31988982757127,0.373372442242545,0.375084495183999,107,0.944641275465013,0.985828166519043,2025-03-11
"862","LANL-CovTransformer",NA,0.412604537237412,NA,99,NA,NA,2025-03-11
"863","UGA-multicast",1.38059949095992,0.373624713250149,0.379997974344467,107,0.945084145261293,0.974313551815766,2025-03-11
"864","UMass-HMLR",1.23546067174869,0.341291914090266,0.35879023697705,106,0.940911367050576,0.987981972959439,2025-03-11
"865","CADPH-CATaLog",NA,0.391807761285829,NA,5,NA,NA,2025-03-12
"866","CADPH-CATaMaran",NA,0.394318985517754,NA,1,NA,NA,2025-03-12
"867","Hub-baseline",1.09055435018952,0.342316854080915,0.343451459148778,112,0.952079566003617,0.994122965641953,2025-03-12
"868","LANL-CovTransformer",NA,0.501622014833798,NA,90,NA,NA,2025-03-12
"869","UGA-multicast",1.53019763478334,0.41502130463993,0.424440545397075,112,0.932188065099458,0.975135623869801,2025-03-12
"870","UMass-HMLR",1.41465417783399,0.37367353146634,0.392702541401764,109,0.932342388518708,0.981035366478729,2025-03-12
"871","CADPH-CATaLog",NA,0.352864761120358,NA,4,NA,NA,2025-03-13
"872","Hub-baseline",1.19226252575606,0.307259901144005,0.308291891270624,115,0.951124567474048,0.982698961937716,2025-03-13
"873","LANL-CovTransformer",NA,0.517386308764883,NA,97,NA,NA,2025-03-13
"874","UGA-multicast",1.2257710912511,0.350469024093613,0.360278722516412,115,0.950259515570934,0.987889273356401,2025-03-13
"875","UMass-HMLR",1.15973195127708,0.347004417162594,0.361553831334706,111,0.949293027791321,0.991711360312043,2025-03-13
"876","CADPH-CATaLog",NA,0.365496141892767,NA,5,NA,NA,2025-03-14
"877","CADPH-CATaMaran",NA,0.369447945717749,NA,1,NA,NA,2025-03-14
"878","Hub-baseline",1.14877154080258,0.281125616090572,0.281892200222915,108,0.965260545905707,0.989660876757651,2025-03-14
"879","LANL-CovTransformer",NA,0.510095095625042,NA,95,NA,NA,2025-03-14
"880","UGA-multicast",1.2211581206692,0.306678548817514,0.314661279591378,108,0.958643507030604,0.987179487179487,2025-03-14
